PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S1_S2-C10_1_6765.d.PG.Quantity	[2] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S4_S2-D3_1_6770.d.PG.Quantity	[3] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S7_S2-B8_1_6751.d.PG.Quantity	[4] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S10_S2-A5_1_6736.d.PG.Quantity	[5] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S13_S2-D9_1_6776.d.PG.Quantity	[6] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S16_S2-C7_1_6762.d.PG.Quantity	[7] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S19_S2-E1_1_6780.d.PG.Quantity	[8] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S22_S2-B12_1_6755.d.PG.Quantity	[9] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S25_S2-B2_1_6745.d.PG.Quantity	[10] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S28_S2-B4_1_6747.d.PG.Quantity	[11] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S31_S2-D7_1_6774.d.PG.Quantity	[12] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S34_S2-A11_1_6742.d.PG.Quantity	[13] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S37_S2-E5_1_6784.d.PG.Quantity	[14] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S40_S2-A6_1_6737.d.PG.Quantity	[15] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S43_S2-D1_1_6768.d.PG.Quantity	[16] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S46_S2-E3_1_6782.d.PG.Quantity	[17] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S49_S2-C5_1_6760.d.PG.Quantity	[18] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S52_S2-A2_1_6733.d.PG.Quantity	[19] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S55_S2-G4_1_6807.d.PG.Quantity	[20] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S61_S3-A1_1_6829.d.PG.Quantity	[21] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S64_S2-H6_1_6821.d.PG.Quantity	[22] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S67_S2-G11_1_6814.d.PG.Quantity	[23] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S73_S2-G1_1_6804.d.PG.Quantity	[24] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S76_S3-A3_1_6831.d.PG.Quantity	[25] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S79_S2-G8_1_6811.d.PG.Quantity	[26] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S82_S2-F6_1_6797.d.PG.Quantity	[27] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S85_S2-F4_1_6795.d.PG.Quantity	[28] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S88_S2-H3_1_6818.d.PG.Quantity	[29] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S91_S2-F2_1_6793.d.PG.Quantity	[30] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H2_1_6817.d.PG.Quantity	[31] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H10_1_6825.d.PG.Quantity	[32] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S97_S2-E7_1_6786.d.PG.Quantity	[33] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S100_S3-A9_1_6837.d.PG.Quantity	[34] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S102_S3-A7_1_6835.d.PG.Quantity	[35] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S103_S2-E10_1_6789.d.PG.Quantity	[36] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S106_S2-F8_1_6799.d.PG.Quantity
Q568Z9	Phyhip	Phytanoyl-CoA hydroxylase-interacting protein	PHYIP_RAT	750.8961791992188	NaN	190.63519287109375	NaN	624.0957641601562	109.10652160644531	NaN	555.0133056640625	659.98046875	977.508056640625	NaN	NaN	NaN	70.90801239013672	23.06850814819336	257.0198669433594	624.5372314453125	NaN	466.4178466796875	1974.6524658203125	842.3369140625	1772.8148193359375	786.787353515625	1264.40478515625	2489.20849609375	584.6694946289062	NaN	1574.7869873046875	70.33296966552734	1908.2921142578125	1596.19873046875	1128.6683349609375	422.04254150390625	1128.41455078125	108.30309295654297	1574.3404541015625
Q58FK9	Kyat3	Kynurenine--oxoglutarate transaminase 3	KAT3_RAT	83.12397003173828	57.84152603149414	60.04976272583008	61.7156867980957	34.04073715209961	33.49127960205078	NaN	82.13662719726562	108.8924560546875	NaN	9.873437881469727	56.81538391113281	42.12057113647461	43.033538818359375	60.51347732543945	66.86061096191406	36.185298919677734	NaN	47.37286376953125	106.4603042602539	NaN	NaN	51.052154541015625	68.71354675292969	96.0654296875	50.061241149902344	37.730709075927734	50.760887145996094	46.0188102722168	77.62565612792969	40.471839904785156	69.21987915039062	19.320171356201172	17.062562942504883	51.01798629760742	36.654903411865234
Q5BJN5	Chchd4	Mitochondrial intermembrane space import and assembly protein 40	MIA40_RAT	25.686498641967773	25.455886840820312	NaN	23.695817947387695	32.258636474609375	NaN	NaN	31.150033950805664	43.137664794921875	38.38157272338867	39.00077819824219	43.65079116821289	19.335147857666016	32.58745193481445	17.61733055114746	33.450111389160156	25.739530563354492	48.184757232666016	22.435773849487305	55.268306732177734	NaN	NaN	16.87448501586914	65.21910095214844	129.8897247314453	31.785423278808594	40.65073013305664	25.42060089111328	18.283702850341797	24.590160369873047	48.044647216796875	37.421085357666016	23.32516860961914	30.04166603088379	23.120378494262695	27.29376792907715
Q5BJP3	Ufm1	Ubiquitin-fold modifier 1	UFM1_RAT	95.51581573486328	187.5695037841797	167.58047485351562	139.53968811035156	155.61691284179688	138.313232421875	913.1373901367188	86.02301025390625	99.39605712890625	98.32658386230469	244.57675170898438	119.5731430053711	177.41905212402344	99.67913055419922	161.38070678710938	126.9244384765625	129.1076202392578	131.15347290039062	110.2300796508789	38.702762603759766	79.24362182617188	106.09033203125	113.86480712890625	68.38385772705078	89.66121673583984	104.0112533569336	116.75052642822266	68.6912612915039	105.04424285888672	128.99302673339844	56.124271392822266	121.32018280029297	142.623291015625	102.95459747314453	106.4268569946289	120.64839172363281
Q5BJP6	Gfm2	Ribosome-releasing factor 2, mitochondrial	RRF2M_RAT	42.012107849121094	NaN	41.89651870727539	21.490968704223633	19.816383361816406	25.471500396728516	NaN	39.519615173339844	43.15605545043945	31.886140823364258	53.05434036254883	51.50629425048828	NaN	41.87230682373047	38.63383865356445	31.702739715576172	31.046703338623047	NaN	21.187034606933594	50.08211898803711	50.32838821411133	NaN	28.820728302001953	30.73044776916504	32.814231872558594	20.244592666625977	NaN	22.13623046875	NaN	44.05221176147461	30.66318702697754	18.37657928466797	24.412633895874023	17.364990234375	31.638479232788086	28.789003372192383
Q5BJQ0	Coq8a	Atypical kinase COQ8A, mitochondrial	COQ8A_RAT	433.39947509765625	154.74681091308594	129.90423583984375	116.40220642089844	194.460205078125	108.82801055908203	113.2249526977539	196.42239379882812	239.05308532714844	458.676513671875	91.51026153564453	402.78472900390625	128.94296264648438	208.9810791015625	246.31137084960938	297.6585388183594	210.04959106445312	229.75083923339844	177.42388916015625	394.0514221191406	155.88577270507812	165.46188354492188	189.13491821289062	418.3753967285156	408.6164245605469	126.78263092041016	283.3202209472656	297.11767578125	118.31365203857422	313.3543701171875	432.3782043457031	192.1435089111328	71.19896697998047	264.08758544921875	218.6973114013672	244.20179748535156
Q5BJT7	Ccdc93	Coiled-coil domain-containing protein 93	CCD93_RAT	20.784862518310547	NaN	27.323802947998047	NaN	43.27088165283203	NaN	93.47953796386719	90.08109283447266	NaN	NaN	NaN	NaN	NaN	18.279205322265625	NaN	50.62546920776367	NaN	NaN	NaN	NaN	67.22269439697266	85.44224548339844	NaN	27.91585922241211	44.05039978027344	NaN	102.18106842041016	28.6258602142334	94.65538024902344	71.29469299316406	NaN	64.14873504638672	87.6255111694336	35.28248596191406	NaN	NaN
Q5BJX1	Mrpl41	39S ribosomal protein L41, mitochondrial	RM41_RAT	117.05313873291016	110.62857818603516	89.69508361816406	84.61483001708984	125.76077270507812	80.51513671875	238.68606567382812	99.96687316894531	102.48468017578125	133.77114868164062	116.63729858398438	94.13971710205078	156.7644805908203	87.47685241699219	114.26205444335938	116.55467987060547	94.66885375976562	91.31745147705078	67.96419525146484	51.30286407470703	105.22727966308594	56.495765686035156	74.20841217041016	50.62009811401367	71.2345962524414	70.80106353759766	48.24753189086914	77.99589538574219	82.46813201904297	84.28279113769531	48.81983184814453	96.45342254638672	62.222354888916016	74.29232788085938	59.16714096069336	45.01594543457031
Q5BJZ6	Carnmt1	Carnosine N-methyltransferase	CARME_RAT	174.34214782714844	167.6464080810547	141.7099609375	118.23774719238281	203.6901092529297	161.39041137695312	NaN	171.24208068847656	122.42509460449219	172.53765869140625	204.8858184814453	156.33050537109375	146.20860290527344	117.98091125488281	161.8446044921875	133.23216247558594	127.59757232666016	75.21796417236328	169.35379028320312	179.06321716308594	155.9485321044922	297.3260803222656	120.1677017211914	135.3721466064453	143.48062133789062	153.91973876953125	127.74735260009766	197.18753051757812	125.56648254394531	196.624755859375	128.9440155029297	100.67691040039062	334.1047668457031	142.50732421875	148.14700317382812	202.2821502685547
Q5BK07	Ccdc43	Coiled-coil domain-containing protein 43	CCD43_RAT	63.72040557861328	62.46501922607422	98.38761901855469	128.193603515625	152.33120727539062	78.97654724121094	NaN	46.6767463684082	40.5291633605957	NaN	NaN	NaN	NaN	78.40644836425781	97.97090911865234	54.80290985107422	NaN	NaN	NaN	48.40031051635742	128.48793029785156	88.5022964477539	58.788333892822266	52.82707214355469	46.42892837524414	54.6884880065918	74.9217758178711	NaN	96.7316665649414	56.34300994873047	49.79381561279297	73.25992584228516	136.36026000976562	NaN	76.1767807006836	65.06556701660156
Q5BK56	Gstm4	Glutathione S-transferase Mu 4	GSTM4_RAT	214.926025390625	118.36312103271484	132.18313598632812	128.10923767089844	133.84426879882812	178.7741241455078	200.68011474609375	131.64190673828125	135.90328979492188	248.98561096191406	160.78379821777344	263.77520751953125	111.43421936035156	226.1914520263672	223.9921112060547	202.48216247558594	186.97183227539062	113.16505432128906	188.25938415527344	232.3597869873047	183.7052001953125	268.4457702636719	146.17636108398438	217.9318389892578	259.6399230957031	135.34500122070312	163.20785522460938	242.34303283691406	146.6271514892578	148.09230041503906	215.0291290283203	85.76663208007812	147.66354370117188	156.19003295898438	104.37294006347656	258.6519470214844
Q5BK63	Ndufa9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	NDUA9_RAT	234.5166015625	198.66366577148438	140.6171417236328	197.76614379882812	201.00547790527344	120.83021545410156	176.75570678710938	184.0543975830078	187.60171508789062	251.84217834472656	126.63939666748047	304.234375	125.544189453125	190.23704528808594	163.40805053710938	160.57481384277344	174.66232299804688	204.3667755126953	216.15028381347656	291.2183837890625	183.88394165039062	211.58596801757812	170.77606201171875	263.02886962890625	289.5164794921875	177.5924530029297	257.359130859375	215.2619171142578	216.4706573486328	217.8480224609375	278.5730285644531	153.07742309570312	124.52572631835938	231.81956481933594	235.28900146484375	213.34124755859375
Q5BK81	Ptgr2	Prostaglandin reductase 2	PTGR2_RAT	147.595458984375	165.39222717285156	164.8990020751953	142.84332275390625	148.8177947998047	138.43331909179688	151.1931915283203	128.31114196777344	180.44744873046875	172.44285583496094	212.26702880859375	139.2528076171875	150.9438934326172	129.08799743652344	166.33790588378906	223.73135375976562	157.51788330078125	150.35215759277344	149.14193725585938	122.2393798828125	67.94757080078125	101.92423248291016	64.37507629394531	131.39422607421875	130.2727508544922	124.02970123291016	142.23233032226562	120.27188873291016	90.80789947509766	113.91657257080078	118.88777160644531	216.8942413330078	110.34915161132812	154.70254516601562	109.80714416503906	114.29451751708984
Q5EAJ6	Ikbip	Inhibitor of nuclear factor kappa-B kinase-interacting protein	IKIP_RAT	NaN	NaN	NaN	NaN	NaN	NaN	32.44477081298828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.595605850219727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q5EB77	Rab18	Ras-related protein Rab-18	RAB18_RAT	205.39122009277344	157.6199493408203	24.958160400390625	135.87759399414062	131.04200744628906	201.62879943847656	719.35888671875	77.59516143798828	62.147525787353516	92.30953216552734	142.33773803710938	72.24378204345703	171.63893127441406	83.3857192993164	77.60932922363281	85.97754669189453	172.8976287841797	63.00132751464844	117.77891540527344	72.00830841064453	105.26183319091797	152.2314910888672	172.9191131591797	109.9017333984375	114.92912292480469	143.6300506591797	130.31614685058594	139.52586364746094	161.8294677734375	132.06072998046875	63.49445724487305	81.9687728881836	156.90658569335938	89.7732162475586	116.84590148925781	83.19673156738281
Q5EB81	Cyb5r1	NADH-cytochrome b5 reductase 1	NB5R1_RAT	124.4734115600586	123.02651977539062	107.13597106933594	106.18180084228516	129.3026123046875	124.45814514160156	71.47838592529297	147.82177734375	179.48060607910156	156.04598999023438	70.28187561035156	152.078369140625	110.15608978271484	95.12815856933594	101.24786376953125	92.48319244384766	130.96669006347656	115.54407501220703	150.30433654785156	157.46505737304688	175.35604858398438	232.77540588378906	177.51193237304688	175.12774658203125	235.45870971679688	141.10659790039062	141.11734008789062	201.171142578125	121.85961151123047	213.71717834472656	169.35784912109375	127.40438842773438	87.65880584716797	171.8516082763672	151.5732879638672	151.4199676513672
Q5EGY4	Ykt6	Synaptobrevin homolog YKT6	YKT6_RAT	48.48536682128906	45.72217559814453	41.325836181640625	55.383243560791016	47.40508270263672	63.46996307373047	418.70904541015625	48.42265319824219	32.090248107910156	31.60658836364746	45.47841262817383	NaN	43.201900482177734	40.0618896484375	67.41971588134766	32.08936309814453	92.64939880371094	33.999778747558594	52.617794036865234	30.909313201904297	39.10272216796875	NaN	48.795555114746094	59.89531326293945	46.31877517700195	77.16386413574219	64.0578842163086	78.05925750732422	56.1439208984375	43.83724594116211	41.9541130065918	99.71601867675781	55.68445587158203	41.88905334472656	51.80406188964844	65.8490982055664
Q5EXX3	Zbtb38	Zinc finger and BTB domain-containing protein 38	ZBT38_RAT	88.35316467285156	89.76555633544922	NaN	108.67889404296875	665.9239501953125	101.21561431884766	NaN	46.97477722167969	186.27626037597656	218.98414611816406	242.1720733642578	70.84512329101562	NaN	84.2458724975586	98.48214721679688	66.07138061523438	158.39627075195312	214.50289916992188	190.8765411376953	NaN	94.0443344116211	90.0072250366211	60.7320556640625	91.91316986083984	65.76793670654297	56.766090393066406	47.36225891113281	NaN	NaN	46.16837692260742	NaN	157.0107879638672	NaN	70.5918960571289	50.30863952636719	NaN
Q5FVI3	Lrrc57	Leucine-rich repeat-containing protein 57	LRC57_RAT	34.418331146240234	55.00111770629883	53.059139251708984	NaN	40.71336364746094	66.0037841796875	255.30592346191406	55.157997131347656	60.49772262573242	77.62166595458984	91.53488159179688	33.04280090332031	67.52307891845703	21.23421287536621	38.95119094848633	60.49009323120117	52.53099060058594	49.95248794555664	49.78178787231445	NaN	66.92081451416016	68.43231201171875	50.8143196105957	17.281044006347656	34.15613555908203	51.987613677978516	33.04624557495117	24.867408752441406	29.360158920288086	39.3262825012207	30.312467575073242	18.216896057128906	36.53533935546875	30.169904708862305	38.18600845336914	30.246414184570312
Q5FVJ0	Rufy3	Protein RUFY3	RUFY3_RAT	48.21771240234375	43.6544075012207	46.073081970214844	148.03346252441406	58.29347229003906	43.24409484863281	NaN	58.76860427856445	32.84543228149414	40.6154899597168	79.08391571044922	NaN	49.31171798706055	36.93471145629883	35.07864761352539	32.86864471435547	NaN	66.27657318115234	31.41847801208496	40.43449020385742	67.90996551513672	50.44847869873047	27.90148162841797	40.41028594970703	27.250598907470703	32.62908935546875	NaN	35.06464767456055	NaN	32.50907516479492	29.03292465209961	NaN	46.36586380004883	30.448917388916016	26.42435073852539	37.253292083740234
Q5FVK6	Cc2d1b	Coiled-coil and C2 domain-containing protein 1B	C2D1B_RAT	70.59696197509766	81.98678588867188	115.74713134765625	144.14149475097656	99.13858795166016	108.27655792236328	143.92550659179688	133.69078063964844	50.34682846069336	76.32703399658203	125.05677795410156	64.7038345336914	95.4418716430664	53.01984786987305	67.96918487548828	90.6942138671875	110.73712921142578	68.30355834960938	73.38350677490234	100.07334899902344	87.67945098876953	78.58981323242188	65.83567810058594	42.177696228027344	97.30524444580078	72.31402587890625	58.413143157958984	71.9376220703125	68.8886489868164	58.56040573120117	62.71030044555664	96.79364776611328	100.00524139404297	62.6173210144043	67.08856964111328	64.80401611328125
Q5FVL2	Emc8	ER membrane protein complex subunit 8	EMC8_RAT	4.47196102142334	NaN	3.111436367034912	NaN	NaN	8.506775856018066	128.40707397460938	6.443013668060303	1.911681056022644	4.573453903198242	NaN	NaN	NaN	NaN	2.3617825508117676	NaN	NaN	NaN	1.7140487432479858	12.989429473876953	12.760685920715332	15.585664749145508	10.272549629211426	6.73126220703125	13.847071647644043	7.384201526641846	4.728401184082031	9.259319305419922	6.285667896270752	10.135093688964844	21.63885498046875	7.1958160400390625	5.952971935272217	3.764219045639038	7.286513805389404	10.678994178771973
Q5FVM3	Retreg1	Reticulophagy regulator 1	RETR1_RAT	24.77492332458496	44.65575408935547	14.848021507263184	NaN	46.97492599487305	30.379535675048828	NaN	32.3232536315918	32.68402099609375	60.01572036743164	NaN	38.89042282104492	32.423126220703125	NaN	NaN	32.42365264892578	NaN	48.1533088684082	26.24993133544922	45.11433410644531	78.32186126708984	48.27049255371094	17.978857040405273	61.19745635986328	62.580806732177734	20.1527099609375	NaN	39.69328689575195	NaN	38.73391342163086	41.39793395996094	17.7465763092041	23.250057220458984	50.689212799072266	30.131763458251953	23.181793212890625
Q5FVM4	Nono	Non-POU domain-containing octamer-binding protein	NONO_RAT	292.0599365234375	234.0005340576172	319.87799072265625	179.71832275390625	211.96649169921875	395.6126708984375	700.4012451171875	226.20028686523438	301.6936340332031	307.888427734375	218.62147521972656	149.12461853027344	339.55706787109375	213.89483642578125	276.03192138671875	263.50048828125	185.75111389160156	123.19435119628906	353.75592041015625	170.29527282714844	267.42669677734375	160.62738037109375	181.09165954589844	290.85601806640625	160.97238159179688	234.98123168945312	241.573486328125	244.32305908203125	287.9830322265625	185.7085723876953	97.27059936523438	226.6717071533203	206.704345703125	194.1060791015625	198.88702392578125	170.11041259765625
Q5FVN0	Lpcat3	Lysophospholipid acyltransferase 5	MBOA5_RAT	32.94952392578125	13.123285293579102	8.615781784057617	29.890336990356445	32.925540924072266	8.920775413513184	78.66631317138672	16.018217086791992	9.819167137145996	24.950727462768555	NaN	17.223255157470703	21.698875427246094	NaN	NaN	6.978524684906006	19.59929084777832	NaN	28.914440155029297	17.26820182800293	71.56663513183594	NaN	10.176680564880371	14.708784103393555	18.93954086303711	16.527793884277344	5.798153877258301	18.8330020904541	NaN	20.760982513427734	27.319950103759766	NaN	22.74424171447754	8.577975273132324	6.469329833984375	15.216729164123535
Q5FVN1	Stbd1	Starch-binding domain-containing protein 1	STBD1_RAT	97.02861785888672	121.09669494628906	113.3353042602539	133.07015991210938	151.53256225585938	116.05758666992188	NaN	71.46492004394531	52.96400451660156	64.594482421875	89.25382232666016	165.74977111816406	133.5028076171875	71.62837982177734	93.20420837402344	68.47502136230469	100.84494018554688	174.50672912597656	111.70269012451172	40.862159729003906	164.9529266357422	150.013916015625	163.3936767578125	34.722877502441406	39.134803771972656	91.39407348632812	154.04908752441406	138.9561004638672	137.2706298828125	48.08363723754883	38.707977294921875	85.68260192871094	94.37854766845703	70.86875915527344	120.55231475830078	63.92180252075195
Q5FVQ4	Mlec	Malectin	MLEC_RAT	70.79706573486328	91.31257629394531	48.42713928222656	60.8974494934082	75.94468688964844	115.78407287597656	572.693603515625	67.44200134277344	26.996984481811523	42.172515869140625	97.89111328125	58.652374267578125	136.67709350585938	43.31188201904297	30.785980224609375	38.696250915527344	69.4462890625	26.72800636291504	87.1452407836914	60.8726806640625	73.19141387939453	55.186973571777344	57.852596282958984	50.30419158935547	8.578495025634766	73.26819610595703	45.024253845214844	151.97267150878906	68.86331176757812	60.09061813354492	40.32265853881836	38.62335968017578	70.06681823730469	27.982275009155273	76.55155944824219	62.97785949707031
Q5FVQ8	Nlrx1	NLR family member X1	NLRX1_RAT	39.03715896606445	NaN	NaN	NaN	31.206005096435547	NaN	NaN	12.580404281616211	NaN	29.408422470092773	10.922183990478516	NaN	NaN	11.342002868652344	16.49125099182129	NaN	46.20798873901367	NaN	36.24256896972656	49.34182357788086	74.9952392578125	70.00572204589844	50.49394989013672	29.59830665588379	52.69252395629883	29.445777893066406	22.827716827392578	48.20088195800781	NaN	51.11678695678711	63.48246383666992	20.683216094970703	NaN	31.54034996032715	28.901275634765625	42.111122131347656
Q5FWT1	Fam98a	Protein FAM98A	FA98A_RAT	48.12579345703125	30.52918815612793	38.78859329223633	18.669841766357422	49.292327880859375	45.1851921081543	117.93753051757812	38.41362762451172	33.59884262084961	43.046722412109375	41.390567779541016	28.736541748046875	40.223575592041016	29.886388778686523	26.014009475708008	29.7681884765625	81.48268127441406	28.488882064819336	43.13941192626953	56.48234558105469	68.1189956665039	64.16104125976562	51.823631286621094	40.06890106201172	50.530189514160156	32.94544982910156	17.270618438720703	42.83750534057617	33.471866607666016	39.08293914794922	42.26123046875	34.51057815551758	44.40959548950195	23.67335319519043	32.215721130371094	39.41946029663086
Q5FWT9	Sike1	Suppressor of IKBKE 1	SIKE1_RAT	24.82765769958496	NaN	25.695449829101562	39.23336410522461	35.26422119140625	36.95943832397461	NaN	32.85276412963867	32.06907272338867	NaN	NaN	NaN	37.98314666748047	25.01645278930664	NaN	23.111677169799805	NaN	27.1895751953125	24.364933013916016	33.20907211303711	NaN	NaN	33.61805725097656	22.285202026367188	31.58226203918457	24.821332931518555	15.954381942749023	NaN	24.815471649169922	21.490739822387695	29.969139099121094	26.39415168762207	58.17164993286133	15.43911361694336	19.071197509765625	16.82992172241211
Q5FWY5	Aip	AH receptor-interacting protein	AIP_RAT	1223.3079833984375	1423.2437744140625	1194.72509765625	1735.317626953125	1386.3785400390625	1717.8916015625	4201.97509765625	1375.66357421875	1065.1981201171875	1076.3046875	1840.1732177734375	880.164794921875	1429.8961181640625	1063.798095703125	1362.9837646484375	1376.734375	986.2684326171875	1612.6600341796875	1217.904296875	979.1183471679688	513.5984497070312	770.4078979492188	833.3825073242188	569.6861572265625	569.388427734375	1004.9427490234375	897.767333984375	847.2557373046875	993.8584594726562	734.0811767578125	499.2279968261719	965.9908447265625	1229.142822265625	812.0401611328125	865.0068359375	713.7077026367188
Q5HZA6	Prepl	Prolyl endopeptidase-like	PPCEL_RAT	37.16549301147461	27.5612735748291	31.777408599853516	46.02427673339844	27.68777084350586	37.144657135009766	NaN	21.328033447265625	21.06184196472168	35.76349639892578	35.898136138916016	18.430377960205078	46.872066497802734	23.843490600585938	26.382646560668945	36.90005874633789	30.11806297302246	115.189208984375	31.831266403198242	45.75542449951172	38.37704086303711	33.95033264160156	33.867210388183594	40.56573486328125	31.825225830078125	28.853986740112305	11.152373313903809	27.835004806518555	26.228544235229492	31.243946075439453	31.932106018066406	30.500965118408203	39.75906753540039	20.847015380859375	21.017797470092773	24.245920181274414
Q5HZA9	Tmem126a	Transmembrane protein 126A	T126A_RAT	74.54716491699219	46.7653923034668	28.32904815673828	49.14982604980469	38.51654052734375	21.472679138183594	NaN	52.64399719238281	53.559730529785156	65.02167510986328	38.96605682373047	45.17469787597656	48.31389236450195	37.2702522277832	36.407833099365234	36.41538619995117	NaN	30.195566177368164	43.11203384399414	43.368675231933594	41.73982238769531	52.59929656982422	44.50425720214844	36.886070251464844	39.67902374267578	30.107887268066406	28.441139221191406	34.090721130371094	23.283884048461914	36.06770324707031	49.54035186767578	NaN	29.47693634033203	32.05159378051758	30.540386199951172	29.812576293945312
